-181.143, -46.852, 14.026, 23.050
-181.141, -47.320, 14.072, 23.083
-181.138, -47.791, 14.119, 23.116
-181.136, -48.262, 14.165, 23.149
-181.133, -48.736, 14.212, 23.182
-181.131, -49.211, 14.258, 23.215
-181.129, -49.687, 14.305, 23.248
-181.126, -50.165, 14.352, 23.281
-181.124, -50.645, 14.400, 23.314
-181.121, -51.126, 14.447, 23.347
-181.118, -51.609, 14.494, 23.380
-181.116, -52.093, 14.542, 23.413
-181.113, -52.579, 14.590, 23.446
-181.111, -53.067, 14.638, 23.479
-181.108, -53.556, 14.686, 23.512
-181.105, -54.047, 14.734, 23.545
-181.103, -54.539, 14.783, 23.578
-181.100, -55.033, 14.831, 23.611
-181.097, -55.528, 14.880, 23.644
-181.095, -56.026, 14.929, 23.677
-181.092, -56.525, 14.978, 23.710
-181.089, -57.025, 15.027, 23.743
-181.086, -57.527, 15.076, 23.776
-181.084, -58.031, 15.126, 23.809
-181.081, -58.536, 15.175, 23.842
-181.078, -59.044, 15.225, 23.875
-181.075, -59.552, 15.275, 23.908
-181.072, -60.063, 15.325, 23.941
-181.069, -60.575, 15.375, 23.974
-181.066, -61.089, 15.425, 24.007
-181.063, -61.604, 15.476, 24.040
-181.060, -62.121, 15.527, 24.073
-181.057, -62.640, 15.577, 24.106
-181.054, -63.161, 15.628, 24.139
-181.051, -63.683, 15.680, 24.172
-181.048, -64.207, 15.731, 24.205
-181.045, -64.733, 15.782, 24.238
-181.042, -65.260, 15.834, 24.271
-181.039, -65.789, 15.886, 24.304
-181.036, -66.320, 15.937, 24.337
-181.033, -66.852, 15.989, 24.370
-181.029, -67.387, 16.042, 24.403
-181.026, -67.923, 16.094, 24.436
-181.023, -68.461, 16.146, 24.469
-181.020, -69.000, 16.199, 24.502
-181.016, -69.541, 16.252, 24.535
-181.013, -70.085, 16.305, 24.568
-181.010, -70.629, 16.358, 24.601
-181.006, -71.176, 16.411, 24.634
-181.003, -71.724, 16.465, 24.667
-181.000, -72.275, 16.518, 24.700
-180.996, -72.827, 16.572, 24.733
-180.993, -73.380, 16.626, 24.766
-180.989, -73.936, 16.680, 24.799
-180.986, -74.493, 16.734, 24.832
-180.982, -75.052, 16.789, 24.865
-180.979, -75.613, 16.843, 24.898
-180.975, -76.176, 16.898, 24.931
-180.971, -76.741, 16.953, 24.964
-180.968, -77.307, 17.008, 24.997
-180.964, -77.876, 17.063, 25.030
-180.960, -78.446, 17.118, 25.063
-180.957, -79.018, 17.174, 25.096
-180.953, -79.592, 17.229, 25.129
-180.949, -80.167, 17.285, 25.162
-180.945, -80.745, 17.341, 25.195
-180.941, -81.325, 17.397, 25.228
-180.938, -81.906, 17.453, 25.261
-180.934, -82.489, 17.510, 25.294
-180.930, -83.074, 17.566, 25.327
-180.926, -83.661, 17.623, 25.360
-180.922, -84.250, 17.680, 25.393
-180.918, -84.841, 17.737, 25.426
-180.914, -85.433, 17.794, 25.459
-180.910, -86.028, 17.851, 25.492
-180.906, -86.625, 17.909, 25.525
-180.901, -87.223, 17.966, 25.558
-180.897, -87.823, 18.024, 25.591
-180.893, -88.426, 18.081, 25.624
-180.889, -89.030, 18.137, 25.657
-180.885, -89.636, 18.192, 25.690
-180.880, -90.243, 18.244, 25.723
-180.876, -90.853, 18.292, 25.756
-180.872, -91.463, 18.337, 25.789
-180.867, -92.075, 18.376, 25.822
-180.863, -92.689, 18.409, 25.855
-180.859, -93.303, 18.434, 25.888
-180.854, -93.917, 18.450, 25.921
-180.850, -94.532, 18.455, 25.954
-180.845, -95.147, 18.449, 25.987
-180.841, -95.761, 18.431, 26.020
-180.836, -96.374, 18.401, 26.053
-180.832, -96.986, 18.360, 26.086
-180.827, -97.596, 18.308, 26.119
-180.823, -98.204, 18.249, 26.152
-180.818, -98.810, 18.182, 26.185
-180.814, -99.414, 18.109, 26.218
-180.809, -100.015, 18.032, 26.251
-180.804, -100.613, 17.953, 26.284
-180.800, -101.209, 17.873, 26.317
-180.795, -101.802, 17.793, 26.350
-180.791, -102.393, 17.715, 26.383
-180.786, -102.981, 17.638, 26.416
-180.782, -103.567, 17.565, 26.449
-180.777, -104.150, 17.495, 26.482
-180.772, -104.732, 17.430, 26.515
-180.768, -105.311, 17.368, 26.548
-180.763, -105.888, 17.312, 26.581
-180.759, -106.464, 17.260, 26.614
-180.754, -107.038, 17.214, 26.647
-180.750, -107.611, 17.172, 26.680
-180.745, -108.183, 17.134, 26.713
-180.740, -108.753, 17.102, 26.746
-180.736, -109.323, 17.073, 26.779
-180.731, -109.891, 17.049, 26.812
-180.726, -110.459, 17.028, 26.845
-180.722, -111.027, 17.011, 26.878
-180.717, -111.594, 16.996, 26.911
-180.713, -112.160, 16.985, 26.944
-180.708, -112.726, 16.975, 26.977
-180.703, -113.292, 16.967, 27.010
-180.699, -113.858, 16.960, 27.043
-180.694, -114.423, 16.955, 27.076
-180.689, -114.988, 16.949, 27.109
-180.685, -115.553, 16.944, 27.142
-180.680, -116.118, 16.937, 27.175
-180.675, -116.683, 16.930, 27.208
-180.670, -117.247, 16.922, 27.241
-180.666, -117.811, 16.911, 27.274
-180.661, -118.374, 16.899, 27.307
-180.656, -118.937, 16.884, 27.340
-180.651, -119.500, 16.867, 27.373
-180.646, -120.061, 16.847, 27.406
-180.642, -120.622, 16.824, 27.439
-180.637, -121.182, 16.799, 27.472
-180.632, -121.741, 16.771, 27.505
-180.627, -122.299, 16.740, 27.538
-180.622, -122.857, 16.707, 27.571
-180.617, -123.412, 16.672, 27.604
-180.613, -123.967, 16.635, 27.637
-180.608, -124.520, 16.597, 27.670
-180.603, -125.073, 16.558, 27.703
-180.598, -125.623, 16.517, 27.736
-180.593, -126.173, 16.477, 27.769
-180.588, -126.721, 16.435, 27.802
-180.583, -127.267, 16.395, 27.835
-180.578, -127.813, 16.354, 27.868
-180.573, -128.357, 16.314, 27.901
-180.568, -128.900, 16.275, 27.934
-180.563, -129.441, 16.237, 27.967
-180.558, -129.981, 16.200, 28.000
-180.554, -130.520, 16.164, 28.033
-180.549, -131.058, 16.130, 28.066
-180.544, -131.595, 16.097, 28.099
-180.539, -132.131, 16.065, 28.132
-180.534, -132.666, 16.035, 28.165
-180.529, -133.199, 16.006, 28.198
-180.524, -133.732, 15.978, 28.231
-180.519, -134.264, 15.952, 28.264
-180.514, -134.795, 15.926, 28.297
-180.509, -135.326, 15.902, 28.330
-180.503, -135.855, 15.878, 28.363
-180.498, -136.384, 15.856, 28.396
-180.493, -136.912, 15.833, 28.429
-180.488, -137.439, 15.811, 28.462
-180.483, -137.966, 15.790, 28.495
-180.478, -138.492, 15.768, 28.528
-180.473, -139.017, 15.747, 28.561
-180.468, -139.541, 15.725, 28.594
-180.463, -140.065, 15.703, 28.627
-180.458, -140.588, 15.681, 28.660
-180.452, -141.110, 15.658, 28.693
-180.447, -141.631, 15.635, 28.726
-180.442, -142.152, 15.612, 28.759
-180.437, -142.671, 15.587, 28.792
-180.432, -143.190, 15.562, 28.825
-180.426, -143.708, 15.537, 28.858
-180.421, -144.226, 15.511, 28.891
-180.416, -144.742, 15.484, 28.924
-180.411, -145.257, 15.457, 28.957
-180.405, -145.772, 15.429, 28.990
-180.400, -146.285, 15.401, 29.023
-180.395, -146.798, 15.372, 29.056
-180.389, -147.310, 15.343, 29.089
-180.384, -147.820, 15.314, 29.122
-180.379, -148.330, 15.285, 29.155
-180.373, -148.839, 15.256, 29.188
-180.368, -149.346, 15.227, 29.221
-180.363, -149.853, 15.198, 29.254
-180.357, -150.359, 15.169, 29.287
-180.352, -150.864, 15.141, 29.320
-180.346, -151.368, 15.112, 29.353
-180.341, -151.871, 15.084, 29.386
-180.336, -152.373, 15.056, 29.419
-180.330, -152.874, 15.029, 29.452
-180.325, -153.374, 15.002, 29.485
-180.319, -153.874, 14.975, 29.518
-180.314, -154.372, 14.949, 29.551
-180.308, -154.870, 14.923, 29.584
-180.303, -155.367, 14.898, 29.617
-180.297, -155.863, 14.873, 29.650
-180.291, -156.358, 14.848, 29.683
-180.286, -156.852, 14.823, 29.716
-180.280, -157.346, 14.799, 29.749
-180.275, -157.838, 14.774, 29.782
-180.269, -158.330, 14.750, 29.815
-180.263, -158.821, 14.726, 29.848
-180.258, -159.312, 14.703, 29.881
-180.252, -159.801, 14.679, 29.914
-180.246, -160.290, 14.655, 29.947
-180.240, -160.778, 14.631, 29.980
-180.235, -161.265, 14.607, 30.013
-180.229, -161.751, 14.584, 30.046
-180.223, -162.236, 14.560, 30.079
-180.217, -162.721, 14.536, 30.112
-180.211, -163.205, 14.511, 30.145
-180.205, -163.688, 14.487, 30.178
-180.199, -164.170, 14.463, 30.211
-180.194, -164.652, 14.438, 30.244
-180.188, -165.132, 14.414, 30.277
-180.182, -165.612, 14.389, 30.310
-180.176, -166.091, 14.364, 30.343
-180.169, -166.569, 14.340, 30.376
-180.163, -167.047, 14.315, 30.409
-180.157, -167.523, 14.290, 30.442
-180.151, -167.999, 14.265, 30.475
-180.145, -168.474, 14.240, 30.508
-180.139, -168.948, 14.216, 30.541
-180.133, -169.421, 14.191, 30.574
-180.126, -169.893, 14.166, 30.607
-180.120, -170.365, 14.141, 30.640
-180.114, -170.836, 14.117, 30.673
-180.107, -171.305, 14.092, 30.706
-180.101, -171.775, 14.068, 30.739
-180.094, -172.243, 14.044, 30.772
-180.088, -172.710, 14.020, 30.805
-180.081, -173.177, 13.995, 30.838
-180.075, -173.643, 13.972, 30.871
-180.068, -174.108, 13.948, 30.904
-180.061, -174.572, 13.924, 30.937
-180.054, -175.036, 13.900, 30.970
-180.047, -175.498, 13.877, 31.003
-180.040, -175.960, 13.854, 31.036
-180.033, -176.421, 13.830, 31.069
-180.025, -176.882, 13.807, 31.102
-180.018, -177.342, 13.784, 31.135
-180.009, -177.800, 13.761, 31.168
-180.000, -178.258, 13.738, 31.201
-179.991, -178.716, 13.715, 31.234
-179.981, -179.172, 13.692, 31.267
-179.971, -179.628, 13.669, 31.300
-179.960, -180.083, 13.646, 31.333
-179.947, -180.537, 13.623, 31.366
-179.934, -180.990, 13.600, 31.399
-179.920, -181.443, 13.577, 31.432
-179.905, -181.894, 13.555, 31.465
-179.888, -182.345, 13.532, 31.498
-179.870, -182.795, 13.509, 31.531
-179.851, -183.245, 13.486, 31.564
-179.831, -183.693, 13.463, 31.597
-179.809, -184.141, 13.440, 31.630
-179.786, -184.588, 13.417, 31.663
-179.761, -185.034, 13.395, 31.696
-179.734, -185.479, 13.372, 31.729
-179.706, -185.923, 13.349, 31.762
-179.676, -186.366, 13.326, 31.795
-179.645, -186.809, 13.304, 31.828
-179.612, -187.250, 13.281, 31.861
-179.577, -187.691, 13.259, 31.894
-179.540, -188.131, 13.236, 31.927
-179.501, -188.570, 13.214, 31.960
-179.461, -189.008, 13.192, 31.993
-179.419, -189.445, 13.169, 32.026
-179.375, -189.881, 13.147, 32.059
-179.329, -190.316, 13.125, 32.092
-179.281, -190.750, 13.103, 32.125
-179.231, -191.184, 13.081, 32.158
-179.180, -191.616, 13.059, 32.191
-179.126, -192.047, 13.037, 32.224
-179.071, -192.478, 13.015, 32.257
-179.014, -192.907, 12.994, 32.290
-178.955, -193.336, 12.972, 32.323
-178.895, -193.763, 12.950, 32.356
-178.832, -194.189, 12.929, 32.389
-178.768, -194.615, 12.907, 32.422
-178.702, -195.040, 12.886, 32.455
-178.634, -195.463, 12.864, 32.488
-178.565, -195.886, 12.843, 32.521
-178.494, -196.307, 12.822, 32.554
-178.421, -196.728, 12.800, 32.587
-178.347, -197.147, 12.781, 32.620
-178.271, -197.566, 12.765, 32.653
-178.193, -197.984, 12.754, 32.686
-178.114, -198.401, 12.747, 32.719
-178.032, -198.818, 12.745, 32.752
-177.949, -199.235, 12.749, 32.785
-177.864, -199.652, 12.757, 32.818
-177.777, -200.069, 12.771, 32.851
-177.688, -200.486, 12.790, 32.884
-177.597, -200.903, 12.813, 32.917
-177.504, -201.321, 12.840, 32.950
-177.409, -201.739, 12.872, 32.983
-177.312, -202.158, 12.907, 33.016
-177.212, -202.578, 12.945, 33.049
-177.110, -202.998, 12.987, 33.082
-177.006, -203.420, 13.032, 33.115
-176.899, -203.842, 13.079, 33.148
-176.790, -204.266, 13.128, 33.181
-176.678, -204.690, 13.180, 33.214
-176.563, -205.116, 13.233, 33.247
-176.446, -205.543, 13.289, 33.280
-176.327, -205.971, 13.345, 33.313
-176.204, -206.400, 13.403, 33.346
-176.079, -206.831, 13.462, 33.379
-175.951, -207.262, 13.522, 33.412
-175.820, -207.695, 13.583, 33.445
-175.686, -208.129, 13.644, 33.478
-175.549, -208.565, 13.706, 33.511
-175.410, -209.002, 13.768, 33.544
-175.267, -209.439, 13.831, 33.577
-175.122, -209.879, 13.893, 33.610
-174.973, -210.319, 13.956, 33.643
-174.822, -210.760, 14.019, 33.676
-174.668, -211.203, 14.081, 33.709
-174.510, -211.647, 14.143, 33.742
-174.350, -212.092, 14.205, 33.775
-174.187, -212.538, 14.266, 33.808
-174.021, -212.985, 14.327, 33.841
-173.852, -213.433, 14.387, 33.874
-173.680, -213.882, 14.446, 33.907
-173.505, -214.332, 14.505, 33.940
-173.327, -214.783, 14.564, 33.973
-173.146, -215.236, 14.621, 34.006
-172.963, -215.688, 14.678, 34.039
-172.777, -216.142, 14.734, 34.072
-172.588, -216.597, 14.789, 34.105
-172.396, -217.052, 14.844, 34.138
-172.201, -217.509, 14.897, 34.171
-172.004, -217.966, 14.950, 34.204
-171.804, -218.423, 15.003, 34.237
-171.601, -218.882, 15.054, 34.270
-171.396, -219.341, 15.106, 34.303
-171.189, -219.801, 15.156, 34.336
-170.978, -220.262, 15.206, 34.369
-170.766, -220.723, 15.255, 34.402
-170.550, -221.185, 15.304, 34.435
-170.333, -221.647, 15.353, 34.468
-170.113, -222.111, 15.401, 34.501
-169.890, -222.575, 15.449, 34.534
-169.666, -223.039, 15.497, 34.567
-169.439, -223.504, 15.544, 34.600
-169.209, -223.970, 15.592, 34.633
-168.978, -224.437, 15.639, 34.666
-168.744, -224.904, 15.687, 34.699
-168.508, -225.372, 15.734, 34.732
-168.270, -225.840, 15.782, 34.765
-168.030, -226.310, 15.829, 34.798
-167.788, -226.780, 15.877, 34.831
-167.543, -227.250, 15.925, 34.864
-167.297, -227.722, 15.973, 34.897
-167.049, -228.194, 16.021, 34.930
-166.798, -228.667, 16.070, 34.963
-166.546, -229.141, 16.118, 34.996
-166.291, -229.615, 16.167, 35.029
-166.035, -230.091, 16.217, 35.062
-165.777, -230.567, 16.267, 35.095
-165.516, -231.044, 16.317, 35.128
-165.254, -231.522, 16.367, 35.161
-164.990, -232.001, 16.418, 35.194
-164.724, -232.481, 16.469, 35.227
-164.457, -232.962, 16.521, 35.260
-164.187, -233.444, 16.572, 35.293
-163.916, -233.926, 16.625, 35.326
-163.643, -234.410, 16.677, 35.359
-163.369, -234.895, 16.730, 35.392
-163.092, -235.381, 16.783, 35.425
-162.814, -235.868, 16.837, 35.458
-162.534, -236.356, 16.891, 35.491
-162.253, -236.845, 16.945, 35.524
-161.970, -237.335, 16.999, 35.557
-161.685, -237.827, 17.054, 35.590
-161.399, -238.320, 17.109, 35.623
-161.111, -238.814, 17.164, 35.656
-160.822, -239.309, 17.220, 35.689
-160.531, -239.806, 17.276, 35.722
-160.239, -240.304, 17.332, 35.755
-159.946, -240.803, 17.388, 35.788
-159.651, -241.304, 17.445, 35.821
-159.354, -241.806, 17.502, 35.854
-159.057, -242.309, 17.559, 35.887
-158.758, -242.814, 17.616, 35.920
-158.458, -243.320, 17.674, 35.953
-158.156, -243.828, 17.732, 35.986
-157.854, -244.338, 17.790, 36.019
-157.550, -244.849, 17.848, 36.052
-157.245, -245.362, 17.906, 36.085
-156.940, -245.876, 17.964, 36.118
-156.633, -246.392, 18.023, 36.151
-156.326, -246.910, 18.082, 36.184
-156.017, -247.430, 18.140, 36.217
-155.709, -247.951, 18.199, 36.250
-155.399, -248.475, 18.258, 36.283
-155.089, -249.000, 18.318, 36.316
-154.779, -249.528, 18.377, 36.349
-154.468, -250.058, 18.436, 36.382
-154.157, -250.590, 18.495, 36.415
-153.846, -251.124, 18.555, 36.448
-153.535, -251.660, 18.614, 36.481
-153.225, -252.199, 18.674, 36.514
-152.914, -252.740, 18.733, 36.547
-152.604, -253.284, 18.793, 36.580
-152.294, -253.830, 18.852, 36.613
-151.985, -254.379, 18.911, 36.646
-151.676, -254.930, 18.969, 36.679
-151.369, -255.484, 19.026, 36.712
-151.062, -256.041, 19.081, 36.745
-150.756, -256.600, 19.134, 36.778
-150.452, -257.162, 19.184, 36.811
-150.149, -257.727, 19.229, 36.844
-149.848, -258.293, 19.271, 36.877
-149.549, -258.863, 19.306, 36.910
-149.252, -259.434, 19.334, 36.943
-148.957, -260.007, 19.355, 36.976
-148.664, -260.582, 19.367, 37.009
-148.374, -261.159, 19.370, 37.042
-148.087, -261.736, 19.362, 37.075
-147.803, -262.315, 19.343, 37.108
-147.522, -262.894, 19.315, 37.141
-147.244, -263.473, 19.276, 37.174
-146.971, -264.052, 19.229, 37.207
-146.701, -264.632, 19.174, 37.240
-146.435, -265.210, 19.116, 37.273
-146.173, -265.789, 19.057, 37.306
-145.914, -266.367, 19.001, 37.339
-145.660, -266.945, 18.948, 37.372
-145.409, -267.523, 18.900, 37.405
-145.162, -268.101, 18.857, 37.438
-144.918, -268.679, 18.821, 37.471
-144.678, -269.258, 18.791, 37.504
-144.442, -269.837, 18.767, 37.537
-144.209, -270.417, 18.749, 37.570
-143.979, -270.998, 18.738, 37.603
-143.753, -271.580, 18.732, 37.636
-143.529, -272.163, 18.733, 37.669
-143.309, -272.747, 18.737, 37.702
-143.092, -273.333, 18.747, 37.735
-142.878, -273.921, 18.760, 37.768
-142.666, -274.510, 18.777, 37.801
-142.458, -275.101, 18.797, 37.834
-142.253, -275.694, 18.820, 37.867
-142.051, -276.289, 18.846, 37.900
-141.851, -276.885, 18.873, 37.933
-141.655, -277.484, 18.902, 37.966
-141.461, -278.084, 18.932, 37.999
-141.270, -278.687, 18.963, 38.032
-141.082, -279.291, 18.995, 38.065
-140.898, -279.898, 19.025, 38.098
-140.716, -280.506, 19.056, 38.131
-140.537, -281.116, 19.084, 38.164
-140.361, -281.728, 19.111, 38.197
-140.188, -282.342, 19.134, 38.230
-140.019, -282.957, 19.154, 38.263
-139.852, -283.574, 19.170, 38.296
-139.689, -284.192, 19.180, 38.329
-139.529, -284.811, 19.184, 38.362
-139.372, -285.431, 19.182, 38.395
-139.218, -286.051, 19.172, 38.428
-139.069, -286.671, 19.155, 38.461
-138.922, -287.292, 19.129, 38.494
-138.779, -287.912, 19.096, 38.527
-138.640, -288.531, 19.056, 38.560
-138.505, -289.150, 19.009, 38.593
-138.373, -289.768, 18.957, 38.626
-138.245, -290.385, 18.899, 38.659
-138.120, -291.000, 18.838, 38.692
-137.999, -291.614, 18.773, 38.725
-137.882, -292.227, 18.707, 38.758
-137.768, -292.838, 18.639, 38.791
-137.658, -293.447, 18.571, 38.824
-137.551, -294.055, 18.504, 38.857
-137.448, -294.661, 18.438, 38.890
-137.348, -295.265, 18.373, 38.923
-137.252, -295.868, 18.312, 38.956
-137.159, -296.470, 18.252, 38.989
-137.070, -297.070, 18.196, 39.022
-136.984, -297.669, 18.143, 39.055
-136.901, -298.266, 18.094, 39.088
-136.821, -298.863, 18.048, 39.121
-136.744, -299.459, 18.006, 39.154
-136.671, -300.053, 17.967, 39.187
-136.600, -300.647, 17.932, 39.220
-136.533, -301.240, 17.900, 39.253
-136.469, -301.833, 17.871, 39.286
-136.407, -302.425, 17.844, 39.319
-136.349, -303.016, 17.821, 39.352
-136.294, -303.607, 17.800, 39.385
-136.242, -304.198, 17.781, 39.418
-136.192, -304.788, 17.764, 39.451
-136.146, -305.378, 17.749, 39.484
-136.103, -305.968, 17.735, 39.517
-136.063, -306.557, 17.722, 39.550
-136.025, -307.147, 17.709, 39.583
-135.991, -307.736, 17.697, 39.616
-135.960, -308.325, 17.684, 39.649
-135.932, -308.913, 17.672, 39.682
-135.907, -309.501, 17.658, 39.715
-135.884, -310.089, 17.644, 39.748
-135.865, -310.677, 17.629, 39.781
-135.850, -311.264, 17.612, 39.814
-135.837, -311.850, 17.594, 39.847
-135.828, -312.436, 17.574, 39.880
-135.821, -313.021, 17.552, 39.913
-135.818, -313.605, 17.528, 39.946
-135.818, -314.189, 17.502, 39.979
-135.820, -314.771, 17.475, 40.012
-135.827, -315.353, 17.445, 40.045
-135.836, -315.933, 17.414, 40.078
-135.849, -316.512, 17.381, 40.111
-135.864, -317.090, 17.347, 40.144
-135.883, -317.667, 17.311, 40.177
-135.905, -318.243, 17.275, 40.210
-135.931, -318.817, 17.237, 40.243
-135.960, -319.390, 17.199, 40.276
-135.991, -319.961, 17.161, 40.309
-136.027, -320.531, 17.123, 40.342
-136.065, -321.099, 17.085, 40.375
-136.107, -321.666, 17.047, 40.408
-136.151, -322.231, 17.009, 40.441
-136.199, -322.795, 16.972, 40.474
-136.251, -323.357, 16.936, 40.507
-136.306, -323.918, 16.900, 40.540
-136.364, -324.477, 16.865, 40.573
-136.425, -325.035, 16.832, 40.606
-136.490, -325.591, 16.799, 40.639
-136.558, -326.146, 16.768, 40.672
-136.629, -326.700, 16.737, 40.705
-136.704, -327.252, 16.707, 40.738
-136.783, -327.802, 16.678, 40.771
-136.865, -328.351, 16.651, 40.804
-136.951, -328.899, 16.624, 40.837
-137.040, -329.445, 16.598, 40.870
-137.132, -329.990, 16.572, 40.903
-137.228, -330.533, 16.547, 40.936
-137.328, -331.075, 16.523, 40.969
-137.432, -331.615, 16.499, 41.002
-137.539, -332.153, 16.476, 41.035
-137.650, -332.691, 16.452, 41.068
-137.765, -333.226, 16.429, 41.101
-137.883, -333.760, 16.406, 41.134
-138.006, -334.292, 16.382, 41.167
-138.132, -334.823, 16.359, 41.200
-138.262, -335.351, 16.335, 41.233
-138.396, -335.878, 16.312, 41.266
-138.533, -336.404, 16.287, 41.299
-138.674, -336.927, 16.263, 41.332
-138.819, -337.449, 16.239, 41.365
-138.968, -337.968, 16.213, 41.398
-139.120, -338.486, 16.188, 41.431
-139.275, -339.002, 16.162, 41.464
-139.434, -339.516, 16.136, 41.497
-139.596, -340.028, 16.110, 41.530
-139.761, -340.538, 16.083, 41.563
-139.930, -341.046, 16.056, 41.596
-140.101, -341.552, 16.028, 41.629
-140.275, -342.056, 16.001, 41.662
-140.453, -342.558, 15.973, 41.695
-140.632, -343.058, 15.945, 41.728
-140.815, -343.557, 15.916, 41.761
-141.000, -344.053, 15.888, 41.794
-141.187, -344.547, 15.860, 41.827
-141.376, -345.040, 15.831, 41.860
-141.568, -345.531, 15.803, 41.893
-141.762, -346.020, 15.774, 41.926
-141.958, -346.507, 15.746, 41.959
-142.155, -346.992, 15.718, 41.992
-142.355, -347.476, 15.689, 42.025
-142.556, -347.957, 15.661, 42.058
-142.759, -348.438, 15.634, 42.091
-142.963, -348.916, 15.606, 42.124
-143.169, -349.393, 15.579, 42.157
-143.377, -349.868, 15.552, 42.190
-143.585, -350.342, 15.525, 42.223
-143.796, -350.814, 15.499, 42.256
-144.007, -351.285, 15.476, 42.289
-144.220, -351.754, 15.457, 42.322
-144.434, -352.222, 15.442, 42.355
-144.650, -352.690, 15.433, 42.388
-144.867, -353.156, 15.428, 42.421
-145.086, -353.622, 15.429, 42.454
-145.306, -354.087, 15.435, 42.487
-145.527, -354.552, 15.447, 42.520
-145.751, -355.016, 15.463, 42.553
-145.976, -355.481, 15.483, 42.586
-146.202, -355.946, 15.508, 42.619
-146.431, -356.410, 15.537, 42.652
-146.661, -356.876, 15.570, 42.685
-146.892, -357.341, 15.607, 42.718
-147.126, -357.808, 15.646, 42.751
-147.361, -358.275, 15.689, 42.784
-147.598, -358.742, 15.735, 42.817
-147.837, -359.211, 15.783, 42.850
-148.078, -359.680, 15.834, 42.883
-148.321, -360.151, 15.887, 42.916
-148.565, -360.623, 15.943, 42.949
-148.812, -361.095, 16.000, 42.982
-149.060, -361.569, 16.059, 43.015
-149.310, -362.045, 16.119, 43.048
-149.561, -362.521, 16.181, 43.081
-149.815, -362.999, 16.244, 43.114
-150.070, -363.479, 16.309, 43.147
-150.327, -363.960, 16.374, 43.180
-150.586, -364.443, 16.441, 43.213
-150.847, -364.927, 16.508, 43.246
-151.109, -365.413, 16.577, 43.279
-151.374, -365.900, 16.645, 43.312
-151.639, -366.389, 16.715, 43.345
-151.907, -366.880, 16.785, 43.378
-152.176, -367.373, 16.856, 43.411
-152.447, -367.867, 16.927, 43.444
-152.719, -368.364, 16.998, 43.477
-152.993, -368.862, 17.069, 43.510
-153.268, -369.362, 17.141, 43.543
-153.545, -369.864, 17.213, 43.576
-153.824, -370.368, 17.285, 43.609
-154.103, -370.874, 17.357, 43.642
-154.385, -371.381, 17.429, 43.675
-154.667, -371.891, 17.501, 43.708
-154.951, -372.403, 17.573, 43.741
-155.237, -372.916, 17.645, 43.774
-155.523, -373.432, 17.717, 43.807
-155.811, -373.950, 17.788, 43.840
-156.101, -374.470, 17.860, 43.873
-156.391, -374.991, 17.931, 43.906
-156.683, -375.515, 18.002, 43.939
-156.975, -376.041, 18.072, 43.972
-157.269, -376.569, 18.143, 44.005
-157.564, -377.099, 18.212, 44.038
-157.860, -377.631, 18.282, 44.071
-158.157, -378.165, 18.351, 44.104
-158.455, -378.702, 18.420, 44.137
-158.754, -379.240, 18.489, 44.170
-159.053, -379.780, 18.557, 44.203
-159.354, -380.323, 18.625, 44.236
-159.655, -380.868, 18.692, 44.269
-159.957, -381.415, 18.759, 44.302
-160.260, -381.964, 18.826, 44.335
-160.564, -382.515, 18.893, 44.368
-160.868, -383.068, 18.958, 44.401
-161.173, -383.623, 19.024, 44.434
-161.479, -384.181, 19.089, 44.467
-161.785, -384.740, 19.154, 44.500
-162.092, -385.302, 19.219, 44.533
-162.399, -385.866, 19.283, 44.566
-162.707, -386.432, 19.347, 44.599
-163.015, -387.001, 19.411, 44.632
-163.324, -387.571, 19.474, 44.665
-163.633, -388.144, 19.537, 44.698
-163.942, -388.719, 19.600, 44.731
-164.252, -389.296, 19.663, 44.764
-164.561, -389.875, 19.726, 44.797
-164.872, -390.457, 19.788, 44.830
-165.182, -391.040, 19.850, 44.863
-165.493, -391.626, 19.912, 44.896
-165.803, -392.215, 19.974, 44.929
-166.114, -392.805, 20.036, 44.962
-166.425, -393.398, 20.097, 44.995
-166.736, -393.993, 20.159, 45.028
-167.047, -394.590, 20.220, 45.061
-167.358, -395.190, 20.281, 45.094
-167.669, -395.792, 20.343, 45.127
-167.979, -396.397, 20.404, 45.160
-168.290, -397.003, 20.465, 45.193
-168.600, -397.613, 20.527, 45.226
-168.911, -398.224, 20.588, 45.259
-169.221, -398.838, 20.649, 45.292
-169.530, -399.455, 20.711, 45.325
-169.840, -400.073, 20.772, 45.358
-170.149, -400.695, 20.834, 45.391
-170.458, -401.318, 20.895, 45.424
-170.766, -401.945, 20.956, 45.457
-171.074, -402.573, 21.018, 45.490
-171.382, -403.205, 21.078, 45.523
-171.688, -403.838, 21.138, 45.556
-171.995, -404.474, 21.197, 45.589
-172.301, -405.113, 21.253, 45.622
-172.606, -405.754, 21.307, 45.655
-172.910, -406.397, 21.358, 45.688
-173.213, -407.042, 21.405, 45.721
-173.515, -407.690, 21.446, 45.754
-173.816, -408.339, 21.481, 45.787
-174.116, -408.990, 21.509, 45.820
-174.414, -409.642, 21.526, 45.853
-174.711, -410.295, 21.534, 45.886
-175.006, -410.949, 21.529, 45.919
-175.299, -411.603, 21.511, 45.952
-175.589, -412.257, 21.480, 45.985
-175.877, -412.911, 21.436, 46.018
-176.162, -413.564, 21.380, 46.051
-176.445, -414.215, 21.314, 46.084
-176.724, -414.866, 21.239, 46.117
